,season,episode,character,line
1048,6,4,Stan Marsh,"Yeah, well killing little helpless baby cows should be a crime, too! [holds up parts of a torch] How does this thing work, Cartman?"
1049,6,4,Eric Cartman,"[heaves and takes the torch from Stan] Jesus, don't you guys have any toys? First you put on the black ski mask [hands it to Stan] and use the torch to cut a hole in the roof. [opens the gas valve and lights the gas stream. A blue flame shoots out and the other boys jump back.]"
1050,6,4,Stan Marsh,"[softly into his headset] Okay, that's far enough. I'm going to go delta."
1051,6,4,Eric Cartman,[peers down. Butters and Kyle join him] You have to talk louder. I forgot the double-A batteries for the SuperTalk play-action headset.
1052,6,4,Stan Marsh,"[looks up and calls out] I said that's far enough! [the harness drops to the floor. He gets up and unlocks himself out of the harness, and it goes back up. A calf looks back at him innocently. Stan moves up behind the calf, the softly] Don't be scared, little baby cow. We're here to set you loose. [removes the chain] There you go. You're free. Run away! [the calf doesn't move, and Stan gestures] Go! They're gonna murder you."
1053,6,4,Eric Cartman,"Stan, could you hurry it up? I'm freezing my ass off."
1054,6,4,Kyle Broflovski,You need to freeze some of your ass off.
1055,6,4,Eric Cartman,"O! At least I have an ass, Jew!"
1056,6,4,Kyle Broflovski,"What? [below, Stan removes the chains from the remaining calves]"
1057,6,4,Stan Marsh,"Come on, you stupid baby cows! [walks towards the door and lifts up the security bar, then opens the door] You have to get out of here. [they just lift their heads and look at the entrance. The other boys join Stan inside the veal ranch]"
1058,6,4,Butters Stotch,Huuh what's the matter?
1059,6,4,Stan Marsh,They aren't leaving.
1060,6,4,Eric Cartman,See? Maybe they want to become sweet juicy veal steaks.
1061,6,4,Kyle Broflovski,Hey. They've never been allowed to walk before. They just don't know how.
1062,6,4,Stan Marsh,"Oh yeah, they're too weak to move. [a shot of the calves again] Well, we've gotta get 'em out of here. We'll just keep them at Butters' house until they can get their strength back."
1063,6,4,Butters Stotch,No no no no no! I can't bring cows into my house. I'll get grounded.
1064,6,4,Stan Marsh,"Okay, fine Butters! I guess you're not a team player! We'll bring them to my house."
1065,6,4,Kyle Broflovski,Dude! How are we gonna move twenty three calves to your house?
1066,6,4,Stan Marsh,I don't know.
1067,6,4,Eric Cartman,"I've got it. We could kill Butters, and then float the calves on a river of blood."
1068,6,4,Kyle Broflovski,"Don't be stupid, Cartman! Butters doesn't have that much blood in him!"
1069,6,4,Butters Stotch,Eh yeah I do too!
1070,6,4,Stan Marsh,"[moves towards the calves] We're just gonna have to carry them one by one. [lifts up his first calf] Come on, you guys. [Kyle and Butters look at each other, then move to join Stan]"
1071,6,4,Eric Cartman,Eh! [follows]
1072,6,4,Eric Cartman,"Check it out, you guys. I'm calf-curling. [pushes the calf further across the ice]"
1073,6,4,Eric Cartman,"Man, these calves smell like crap! I don't see how you're gonna hide them from your mom much longer."
1074,6,4,Stan Marsh,We won't have to. Butters said he had something in his house that makes baby cows strong again. He's bringing it over.
1075,6,4,Kyle Broflovski,Butters had that at his house?
1076,6,4,Butters Stotch,[enters carrying a box] Hey fellas!
1077,6,4,Stan Marsh,Butters! [Butters turns] Did you bring it?
1078,6,4,Butters Stotch,I sure did. We'll have those poor baby cows in shape in no time!
1079,6,4,Kyle Broflovski,All right!
1080,6,4,Butters Stotch,"[reads the box] ""Susanne Sommers' Calf Exerciser."""
1081,6,4,Stan Marsh,What?
1082,6,4,Butters Stotch,"""Makes your calves stronger in just - two days!"""
1083,6,4,Kyle Broflovski,"Oh, God-damnit! That's your plan?"
1084,6,4,Butters Stotch,"Eh, you thnk it's a gimmick? Susanne promises right on the box that it works."
1085,6,4,Officer Barbrady,"Hello, Mr. Marsh."
1086,6,4,Sharon,Officer Barbrady. What can I do for you?
1087,6,4,Officer Barbrady,"Well, we've got a little problem. Gent here caught your boy and his friends trespassing on his ranch. They stole some of his property."
1088,6,4,Sharon,Stole? A-a-are you sure? [Randy and Shelly appear next to her]
1089,6,4,Rancher Bob Denkins,"I followed a calf-curling trail right to your house, ma'am."
1090,6,4,Shelly,"Ooo, Stan's in trouble. Let me kick his ass, Mom."
1091,6,4,Sharon,"Not now - my son is not a thief. I'm sure this is just some kind of a misunderstanding. [she leads the others upstairs to Stan's room.] Stanley, did you see-? [she's stunned at what she sees]"
1092,6,4,Stan Marsh,Aw crap!
1093,6,4,Sharon,"Stanley, what are you doing with those calves?"
1094,6,4,Stan Marsh,[points an accusing finger at Rancher Bob and approaches] That asshole is gonna kill them and feed them to people!
1095,6,4,"Sharon, Shelly, and Randy Marsh","Stanley, they belong to him."
1096,6,4,Stan Marsh,"They don't belong to anybody! Please Mom, we don't want these calves to die."
1097,6,4,Shelly,"Let me hit him, Mom!"
1098,6,4,Sharon,"Stanley, this isn't up for discussion. The rancher is gonna take his cows back and [points at him] you don't have a choice! [Stan looks dejected, then defiant. He closes his door and locks himself in with Cartman, Butters and Kyle. Sharon then pounds on the door and tries to open it] Stanley! Stanley, you open this door right now or you're gonna get it!"
1099,6,4,Stan Marsh,No!
1100,6,4,"Sharon, Shelly, and Randy Marsh","Stan, you're behaving like a kid!"
1101,6,4,Stan Marsh,You're the ones who made me eat veal without telling me what it was! You're the ones who knew we were making little baby animals suffer! [walks off to his right]
1102,6,4,Sharon,"Open this door, now!"
1103,6,4,Stan Marsh,[pushing his dresser into place against the door] Kiss my ass!
1104,6,4,Butters Stotch,"Oh Jeez, he said ""ass"" to his parents."
1105,6,4,Kyle Broflovski,"You're getting in pretty deep, dude. [Stan glares back with a look of determination]"
1106,6,4,Sharon,"I apologize for this, Mr. rancher person."
1107,6,4,Rancher Bob Denkins,"Oh, why, why don't you just tell them that the cows will be safe. And when they come out I can take them back."
1108,6,4,Sharon,"I can't lie to my son, okay? If I betrayed him like that, I'd pay for it the rest of my life."
1109,6,4,Rancher Bob Denkins,"Well that's just too bad. Look it, that's eight hundred dollars' worth of veal up there and I have to ship it out Friday. What are you goin' to do, Officer Barbrady?"
1110,6,4,Officer Barbrady,Me?? How did I get into this mess?
1111,6,4,Kyle Broflovski,So what happens now?
1112,6,4,Stan Marsh,"I'm gonna lock myself in here with these cows until we have a guarantee of their safety, in writing."
1113,6,4,Kyle Broflovski,"We're with you, dude."
1114,6,4,Butters Stotch,Yeah.
1115,6,4,Stan Marsh,"[serious] Don't be so sure. Because I'm gonna tell you: this is gonna get ugly. Real ugly. When all is said and done you could all be looking at being grounded for three, perhaps even four weeks. So if any of you guys want out, just say the word now."
1116,6,4,Eric Cartman,I want out.
1117,6,4,Stan Marsh,"[glares] Shut up, Cartman."
1118,6,4,Kyle Broflovski,"We're with you, Stan."
1119,6,4,Butters Stotch,"Hey y-yeah. W-w-we can't let those little baby cows down. Why, they've got no one else to turn to."
1120,6,4,Stan Marsh,Then it's settled. One for all and all for one! Except Cartman.
1121,6,4,Kyle Broflovski,Yeah!
1122,6,4,Butters Stotch,Yeah!
1123,6,4,Eric Cartman,Yeah! Wait-what?
1124,6,4,Sharon,"And so that's the situation. Our boys have locked themselves in Stan's room until we can promosie them the calves will live free, in writing."
1125,6,4,Sheila and Gerald Broflovski,"Well, this is ridiculous! I don't know how you raise your kids, but my son does not play negotiator with me!"
1126,6,4,Sharon,"Well excuse me, Sheila, but it wasn't that simple!"
1127,6,4,Sheila and Gerald Broflovski,"HA! Give me fifteen seconds with Kyle and I'll have that door open! [the adults leave the living room and go up the stairs, stopping at Stan's door] Kyle?! [pounds on the door] This is your mother! You will open this door right now!"
1128,6,4,Kyle Broflovski,[pause] ...No I won't.
1129,6,4,Sharon,"[gets to retort] Yes, I see what you mean, Sheila. [Sheila looks at her] That was very impressive."
1130,6,4,Sheila and Gerald Broflovski,"[turns back to the door] Kyle, if you don't do as you're told, I'm going to be very angry!"
1131,6,4,Kyle Broflovski,"Well you made me eat veal and didn't tell me what it was. So go ahead and be angry, you baby calf-killing bitch!"
1132,6,4,Sharon,[folds her arms] Very persuasive.
1133,6,4,Sheila and Gerald Broflovski,[starts pounding away furiously at the door] AAAAA! Open this door!! Open this door!!
1134,6,4,Chris,"[calms Sheila down and takes over] Whoa-ho-ho, let, let me try. [faces the door] Butters? [slight zoom-in on Butters] Butters, this is your father."
1135,6,4,Butters Stotch,"[to the boys] Oh, sweet Jesus. Uh, what do I do?"
1136,6,4,Stan Marsh,"Be strong, Butters. You knew it would come to this."
1137,6,4,Chris,Butters? Answer me!
1138,6,4,Butters Stotch,[to the boys] But they-ah they're angry at me.
1139,6,4,Kyle Broflovski,Don't panic. I'll tell you what to say. [begins to whisper in Butters' ear] You can tell them...
1140,6,4,Chris,Butters! Right now!
1141,6,4,Butters Stotch,"Dad, uh, why don't you suck my fat one?"
1142,6,4,Chris,WHAT?!
1143,6,4,Butters Stotch,"Oh, sweet Jesus."
1144,6,4,Chris,[turns to the other adults] What's gotten into them?
1145,6,4,Sharon,"Alright, Stanley, this has gone on long enough! Your little game is over!"
1146,6,4,Stan Marsh,"This isn't a game, Mom. We're not coming out until know the calves will be safe."
1147,6,4,Sharon,Well that's fine! You boys can just stay in there and starve to death. Us parents are going to go to Pizza Shack and have pepperoni pizzas and ice cream.
1148,6,4,Eric Cartman,"[weakening] Oh, God-damnit you guys."
1149,6,4,Kyle Broflovski,"Cartman, stay away from that door!"
1150,6,4,Sharon,"You'll have to come out sooner or later, boys. The longer you wait, the more trouble you'll be in. [the adults walk away, but Sheila stops and turns back to the door.]"
1151,6,4,Sheila and Gerald Broflovski,[pounds on the door once more] Mmmrragh!!
1152,6,4,Stan Marsh,[sighs] Round one is over. We made it. [the boys gather in]
1153,6,4,Eric Cartman,"We didn't make it! Your mother's right, douchebag! What are we gonna do? Stand here until we starve?!"
1154,6,4,Stan Marsh,"Our parents would never let us starve. They're bluffing. This is a battle of wills. If we hold out long enough, they'll give in."
1155,6,4,Kyle Broflovski,"But we will have to sleep, dude."
1156,6,4,Stan Marsh,Three of us can sleep while one keeps watch. We'll shift every couple of hours.
1157,6,4,Butters Stotch,"[finding a way to relate] Hehey! This is gonna be just like Vietnam, huh fellas! Whoopie!"
1158,6,4,Stan Marsh,"We'll stay in this room with these baby cows for as long as it takes! [one calf take a dump on the carpet, another walks up and takes a piss on it]"
1159,6,4,"Sharon, Shelly, and Randy Marsh",Well we tried everything. We can't get through the door without tearing apart the house.
1160,6,4,Sheila and Gerald Broflovski,"Dear God, it's been over thirteen hours!"
1161,6,4,Liane Cartman,"Oh, but my poor little poopsie must be getting so hungry. Maybe we should get them a little food."
1162,6,4,Sharon,"Ms. Cartman, this is a battle of wills. We need our boys to know that we're not gonna cave in, at all."
1163,6,4,Liane Cartman,"Oh, all right."
1164,6,4,Sheila and Gerald Broflovski,Let's all just go to bed and let them play their little game for as long as they can.
1165,6,4,Butters Stotch,"Good night, fellas!"
1166,6,4,Kyle Broflovski,Good night.
1167,6,4,Butters Stotch,"[to the calves] Good night, Patches. Good night, Halloway. Good night, Nepture. Good night, Davis. Good night, Bud. Good night, Red. Good night, Paulette. Good night, Chastity."
1168,6,4,Eric Cartman,"Butters, I'm going to kill you over and over again."
1169,6,4,Eric Cartman,Can't go on. Need... food...
1170,6,4,Kyle Broflovski,We didn't realize hunger made you feel so bad.
1171,6,4,Eric Cartman,"There's only one alternative, you guys. We're gonna have to eat a calf."
1172,6,4,Stan Marsh,"No, Cartman, we're not eating a calf!"
1173,6,4,Eric Cartman,All right. Then we're gonna have to eat Butters. [points]
1174,6,4,Kyle Broflovski,"[looks back at Stan] He might be right, dude."
1175,6,4,Butters Stotch,"Aw, heck. [a basket floats up to the window on a pole]"
1176,6,4,Stan Marsh,"Wait, what is that? [points to the basket. The other three boys turn. Cartman approaches the window and takes the basket] Dude!"
1177,6,4,Eric Cartman,Food!
1178,6,4,Sharon,"Ms. Cartman, what are you doing?"
1179,6,4,Liane Cartman,"Oh, I just can't stand to see my baby suffer."
1180,6,4,Sharon,"Oh dear God, you've ruined everything."
1181,6,4,Kyle Broflovski,All right!
1182,6,4,Stan Marsh,See? Now we can hold out for weeks!
1183,6,4,Eric Cartman,Look you guys! Beef jerky!
1184,6,4,Kyle Broflovski,Yeah! And fried chicken! [Stan sits at a corner with his apples.]
